label,review
1,"看了别人的评分才决定订这个酒店的,相对来说地点偏了点，但是价格方面还是蛮优惠的228元.还送了两瓶水和两份早餐.酒店也蛮安静的,也蛮干净的.入住和退房也蛮块的.服务也可以.总的来说蛮好的"
1,酒店同意到两点钟退房还不错，早餐很差希望改进，上网很容易断线，服务还可以
1,不错的酒店，性价比不错，房间很大，不过卫生间有点老化，总的来说还是不错的，下次还会入住
1,住的是标准间B，酒店整体性价比较高（在上海），房间还比较新，干净整洁。离商圈不算远，离地铁站很近。服务人员很热情。房间大小也可以，个人觉得比经济型连锁酒店好，（如如家、7天、汉庭、莫泰168等）缺点是床不太好。另外不提供赠水。没有抽手纸。建议改正一下。
1,这是今年第二次入住，上次住的是标间A，这次是标间B，都在无烟层。感觉还可以。标间A的温度可调，标间B不可调而已。
1,已住好次，次新修的，房感更好了，不淋浴的下水特慢，不知道是所有房的是只有608的。因太晚了所以找修，希望能修一下。
1,房间不错，朋友很满意，价格很实惠，服务态度很好
1,不错，，服务也可以，停车场，，等比较周到补充点评2008年1月24日：准备第二次入住了，，订好了，，因为第一次感觉还可以
1,"总体来说,在上海这样的大都会,海"
1,"酒店和宝岛别墅连在一起,所以酒店区域很小,且别墅区不能参观."
1,"周六到西山去采橘子,路过这家酒店的时候就觉得应该不错的,采好橘子回来天也晚了,就临时决定住在这里,因为到了他们家门口才通过携程预定,大堂在没收到信息的时候通过携程的电话确认就先帮我们办了入住手续,感觉服务还不错.定的是他们家的非湖景套房,房间很大,床是2MX2M的,设施蛮齐全,标房在周末都住满了,套房的入住率好象不是很高的.值得推荐的是他们家的几个看得到太湖的大露台,一个可以看见大桥的中餐厅.吃早餐的西餐厅也能看到点太湖风景,整体感觉还是很好的,想看看湖景,散散心的朋友住在这里绝对适合,他们家没挂星,但设施是按五星标准配置,环境幽静,服务员看到客人都会打招呼,比较满意!"
1,"太美了,但房间一般,携程房价好象有点贵,晚上没事做"
1,环境很好，紧邻太湖二桥，湖景房，房间不错，但不显大，电视节目不够多，还有就是携程的房间贵了，朋友电话直接定房，700元的湖景！
1,"一个非常不错的太湖边酒店,我的运气不错，本来订的是一般房间，结果被升级到了行政套房.酒店拥有绝美的风景，太湖就近在眼前,早上起来或者下午的时候，坐在房间里喝喝茶,看看风景别有风味.不过，似乎这个酒店住的人比较少，有点冷清,而且周围吃喝不大方便，开车出去要10多分钟，才能找到吃饭的地方."
1,酒店的设施和环境有五星的标准。但酒店的服务绝对没有同样的水准。我14点到酒店的，房间没有整理好。30分种上房间，依旧在整理中，期间得到的唯一答复是：五一客人多，来不及整理。没有任何其他的表示。补充点评2007年5月7日：和酒店高达1400的房费相比，其服务水准实在不能相比。
1,"入住了一晚,感觉携程的价格和自己打电话预定的价格相差不大,没有优势.订的是3号楼所谓行政楼的豪华园景房,结果住下一看,窗户对的是酒店内部的马路,根本没有园景看看.所以要么直接订湖景或者是经济房.酒店更象是度假村,娱乐设施全,中餐厅的风景不错,全景玻璃对着太湖大桥.但价格不好.如果吃饭,不如去西山镇上吃.房间设施还可以.点评"
1,被单太旧了，盖得有点难受，应该尽快换新的。吃饭的地方应该有点特色，不知道吃什么好
1,位置还好，不算太难找，屋内比较干净，卫生间装修不错，木制的氛围比较喜欢。没窗户，但是夏天住空调房也不是很需要窗户，所以能接受。
1,11号带儿子、老爸、妹妹及外甥到千岛湖一游，11号下午入住天清岛酒店，酒店位置不太好找，卫星导航仪上也显示不出，打电话给酒店才知道大致方位。不过路上倒没有看到有些网友说的殡仪馆。酒店环境不错，有水墨画的感觉，房间设施也和后来我们住的开元差不多（就是卫生间是开元大多了).说说缺点：1、拿行李不方便，车子开不到大堂，不过和总台提出后行李员帮我们拿上去了，弥补了这点不足。2、作为一家按五星级建造的酒店居然没有水果赠送，和客房服务说了以后，居然回答我房费要达到一定级别才能送，晕倒，四星级以上就该有的服务，到了她这里变成了看人下菜。3、酒店入口许多房子空着，加上阳台上用的是地板，年份久了看上去旧旧的，而且是露天阳台，反正给人陈旧、冷清的感觉.4游泳池水不清，晚上去游还没看出来，第二天一看，根本看不到泳池底（不像开元是清澈见底的）。5、早点根本就不是五星标准，和三星差不多。晚上到镇里吃了晚饭回来开错了路绕了一大圈，居然看到一处卖骨灰盒的，吓得不轻。看来网友说的殡仪馆是真的，只不过在另一条路上。第二天马上退房换到开元，感觉天清岛比开元差了很多，开元给人的感觉很温馨，很安全，服务也不错，像有些网友说的，连搞卫生的阿姨也会和你打招呼。就是不知道为什么携程上说没房了，打电话去却说有，后来经提醒在开元集团网站上定的房，价钱和携程一样。补充点评2008年8月15日：下次去应该不会再住这家
1,游泳池的水很冷，小孩子被冻的发抖，不知为何？
1,酒店的环境很好，是个相当不错的度假村。尤其是9号楼的风景最佳。只是服务存在问题，9号楼无电梯，行李要自己提，游泳池没及时清理，水上漂浮树枝，另外对沿岸的杂草未及时清除。如果在管理上下点功夫，完全可以和开元度假村竞争。
1,总体来说度过了一个非常愉快的周末。1。酒店的地理位置很好，一个酒店就是一座岛。通往小岛的路也是曲径通幽，路边景色很美。喜欢。2。整个酒店有个很大的特色，一进门就是道教的64八卦图，并且，在山下的石头上刻了一部道德经。3。酒店的环境很好，成片的后草皮，而且干净，随便躺躺睡睡都可以.4.酒店有自己的游船，不过价格贵，640元一条船。5。酒店的餐厅，菜味道不错，而且价格不贵，鱼头汤108/小份，但是4-5个人也够了，其他的菜大部分也都是20快左右。6.住的是9号楼的湖景房，有阳台的，真的象住在水中一样。7.有开房水果赠送，而且服务员态度也不错。见面都打招呼的，但是房间内部实在不能让人满意，可能是老5星级的关系，房间装修顶多只能算是4星，而且，9号楼没有大床，不过我们把床拼起来了，也算是个大床房。8。酒店ktv很贵，640最低消费，脚摩70/人。9.夏天的晚上，夜朗星不稀，晚上12点可以看到非常非常多的星星，而且还看到一颗流星。。。总之，个人觉得这个酒店真的不错，家庭旅游非常好。以后还会选择入住。
1,酒店是千岛湖之旅的亮点，即使预期很高，9号楼还是给人惊喜，服务很好，不比5星差，餐厅也不错，跟鱼味馆区别不大，同行的朋友都赞不绝口，可惜时间太短，又被白云溪漂流忽悠浪费大半天，没住够，只好等下次了。回来后就推荐给同事、朋友。
1,天清岛度假酒店，自然风景很好，优于天元度假村。位置偏僻，适合团队和自驾游。设施一般，相比天元，差距很大。早餐足够丰盛，质量也很好。酒店自制的面包和小点心非常好吃，尤其推荐枣泥蛋糕。早餐培根特别好，广受欢迎，水果的品质也不错。中餐厅的正餐就没什么特色了，味道一般，好在价格没有贵得离谱。开元的中餐厅味道确实很好，除了鱼头，我们对那个过油四季豆印象很深，味道独特，很好吃。关于房间：天清岛酒店共9个楼。1-8号为一个整体，呈蛇形排列，共5层，1层是停车库，2-5层客房。大堂位于中间，左侧是1、2号，右侧依次是3、4、5、6、7、8号。9号楼在岛上是看不到的，位于停车坪和草坪的下面，只有2层，紧邻湖水，要在水上或山对面才能看见正面。1-9号所有房间都是景观房，有观景阳台。房间景观首推9号楼，阳台下面就是湖水，远处是岛屿和层峦，视线开阔无遮拦，有水墨画的写意韵味。“缺点”是有点单调。这也是天清岛和开元最大的差别所在。开元胜在装修和园林景观，精致豪华且丰富多彩，天清岛胜在天水合一的自然景观，没有人工雕饰，但略显单调。选择哪里，要看个人喜好。9号楼的阳台上有茶几和太阳椅，坐在外面看风景、扮风景时，别忘了带个望远镜。我们订到一天豪华房，第二天在房间一直耗到中午才离开。冲杯咖啡，在阳台上看湖面驶过的游船和快艇，再望望远山，非常悠闲惬意。4、5号楼的景观与9号不相上下，面向辽阔的湖水，视线最为开阔，且站的高看的远。有人说隔条马路才是湖面，我觉得这不是问题，因为楼前有酒店的园林绿化，反而丰富了景观效果。这里特别提醒，如果不是一定要睡大床，酒店2张1米2宽单人床的标准间最为实惠。因为湖景大床房全部安排在景观不佳的6号楼，房间大小、设施没有区别，价格却高于其他楼的湖景标间，不划算。之后依次是7、3、6、8号。所谓景观不佳，就是视角逊色、不够开阔。我们第二晚换到6号楼大床房，正对一个小水湾。看出去青山碧水，也很美，但在千岛湖，这样的景观实在不足为奇。虽然站到阳台上也能看到旁边的辽阔水面，但相对4、5号楼，就逊色许多。我们同行的人住在3号楼，因为处在折线中，要站在阳台上左望，才能看到主湖区。7号楼就好些，我没机会进去，看角度优于其他。订房时除了景观还要考虑位置，8号楼因为在酒店最远端，视线也一般，所以游客都不愿意问津。但8号也有优势，旁边就是易主题文化公园，去那里参观很方便。1、2号楼就不是我们散客光顾的了，都是套房和复式，我看景观也不大好。还要提醒一点，9号楼的玻璃淋浴间是瓷砖地面，踩上去冰凉，在秋冬季可不怎么舒服。备用的橡胶脚垫脏脏的，最好不用。
